"Título de trazado: M5023"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C","Event, mm","Acoplador separado","Acoplador adjunto","Host conectado","Parado","Final de archivo"
1,01/23/2018 09:37:41 AM,16.903,0.0,,,,,
2,01/23/2018 09:40:08 AM,,,Registrado,,,,
3,01/23/2018 09:42:11 AM,,0.1,,,,,
4,01/23/2018 09:52:41 AM,12.110,,,,,,
5,01/23/2018 10:07:41 AM,11.722,,,,,,
6,01/23/2018 10:22:41 AM,11.334,,,,,,
7,01/23/2018 10:37:41 AM,11.528,,,,,,
8,01/23/2018 10:52:41 AM,11.819,,,,,,
9,01/23/2018 11:07:41 AM,11.334,,,,,,
10,01/23/2018 11:22:41 AM,11.334,,,,,,
11,01/23/2018 11:37:41 AM,11.236,,,,,,
12,01/23/2018 11:52:41 AM,11.431,,,,,,
13,01/23/2018 12:07:41 PM,11.916,,,,,,
14,01/23/2018 12:22:41 PM,12.304,,,,,,
15,01/23/2018 12:37:41 PM,13.173,,,,,,
16,01/23/2018 12:43:53 PM,,0.2,,,,,
17,01/23/2018 12:51:57 PM,,0.3,,,,,
18,01/23/2018 12:52:41 PM,14.038,,,,,,
19,01/23/2018 01:05:38 PM,,0.4,,,,,
20,01/23/2018 01:07:41 PM,12.883,,,,,,
21,01/23/2018 01:22:41 PM,12.883,,,,,,
22,01/23/2018 01:37:41 PM,12.980,,,,,,
23,01/23/2018 01:52:41 PM,13.558,,,,,,
24,01/23/2018 02:07:41 PM,13.076,,,,,,
25,01/23/2018 02:15:18 PM,,0.5,,,,,
26,01/23/2018 02:22:41 PM,12.883,,,,,,
27,01/23/2018 02:35:09 PM,,0.6,,,,,
28,01/23/2018 02:37:41 PM,13.558,,,,,,
29,01/23/2018 02:52:41 PM,13.846,,,,,,
30,01/23/2018 03:07:41 PM,13.846,,,,,,
31,01/23/2018 03:22:41 PM,12.594,,,,,,
32,01/23/2018 03:37:41 PM,12.690,,,,,,
33,01/23/2018 03:52:41 PM,12.401,,,,,,
34,01/23/2018 04:07:41 PM,12.497,,,,,,
35,01/23/2018 04:22:41 PM,12.883,,,,,,
36,01/23/2018 04:37:41 PM,14.804,,,,,,
37,01/23/2018 04:52:41 PM,14.804,,,,,,
38,01/23/2018 05:07:41 PM,13.269,,,,,,
39,01/23/2018 05:22:41 PM,11.528,,,,,,
40,01/23/2018 05:37:41 PM,10.748,,,,,,
41,01/23/2018 05:52:41 PM,10.259,,,,,,
42,01/23/2018 06:07:41 PM,9.768,,,,,,
43,01/23/2018 06:22:41 PM,9.472,,,,,,
44,01/23/2018 06:37:41 PM,9.176,,,,,,
45,01/23/2018 06:52:41 PM,8.978,,,,,,
46,01/23/2018 07:07:41 PM,8.779,,,,,,
47,01/23/2018 07:22:41 PM,8.680,,,,,,
48,01/23/2018 07:37:41 PM,8.481,,,,,,
49,01/23/2018 07:52:41 PM,8.382,,,,,,
50,01/23/2018 08:07:41 PM,8.282,,,,,,
51,01/23/2018 08:22:41 PM,8.182,,,,,,
52,01/23/2018 08:37:41 PM,8.182,,,,,,
53,01/23/2018 08:52:41 PM,8.182,,,,,,
54,01/23/2018 09:07:41 PM,8.082,,,,,,
55,01/23/2018 09:22:41 PM,7.983,,,,,,
56,01/23/2018 09:37:41 PM,7.882,,,,,,
57,01/23/2018 09:52:41 PM,7.882,,,,,,
58,01/23/2018 10:07:41 PM,7.782,,,,,,
59,01/23/2018 10:22:41 PM,7.782,,,,,,
60,01/23/2018 10:37:41 PM,7.682,,,,,,
61,01/23/2018 10:52:41 PM,7.682,,,,,,
62,01/23/2018 11:07:41 PM,7.782,,,,,,
63,01/23/2018 11:22:41 PM,7.682,,,,,,
64,01/23/2018 11:37:41 PM,7.582,,,,,,
65,01/23/2018 11:52:41 PM,7.481,,,,,,
66,01/24/2018 12:07:41 AM,7.582,,,,,,
67,01/24/2018 12:22:41 AM,7.582,,,,,,
68,01/24/2018 12:37:41 AM,7.582,,,,,,
69,01/24/2018 12:52:41 AM,7.582,,,,,,
70,01/24/2018 01:07:41 AM,7.582,,,,,,
71,01/24/2018 01:22:41 AM,7.481,,,,,,
72,01/24/2018 01:37:41 AM,7.582,,,,,,
73,01/24/2018 01:52:41 AM,7.582,,,,,,
74,01/24/2018 02:07:41 AM,7.582,,,,,,
75,01/24/2018 02:22:41 AM,7.582,,,,,,
76,01/24/2018 02:37:41 AM,7.582,,,,,,
77,01/24/2018 02:52:41 AM,7.582,,,,,,
78,01/24/2018 03:07:41 AM,7.481,,,,,,
79,01/24/2018 03:22:41 AM,7.381,,,,,,
80,01/24/2018 03:37:41 AM,7.280,,,,,,
81,01/24/2018 03:52:41 AM,7.179,,,,,,
82,01/24/2018 04:07:41 AM,7.381,,,,,,
83,01/24/2018 04:22:41 AM,7.280,,,,,,
84,01/24/2018 04:37:41 AM,7.280,,,,,,
85,01/24/2018 04:52:41 AM,7.280,,,,,,
86,01/24/2018 05:07:41 AM,7.280,,,,,,
87,01/24/2018 05:22:41 AM,7.179,,,,,,
88,01/24/2018 05:37:41 AM,7.179,,,,,,
89,01/24/2018 05:52:41 AM,7.179,,,,,,
90,01/24/2018 06:07:41 AM,7.079,,,,,,
91,01/24/2018 06:22:41 AM,7.079,,,,,,
92,01/24/2018 06:36:32 AM,,0.7,,,,,
93,01/24/2018 06:37:41 AM,7.079,,,,,,
94,01/24/2018 06:52:41 AM,7.179,,,,,,
95,01/24/2018 07:07:41 AM,7.582,,,,,,
96,01/24/2018 07:22:41 AM,8.082,,,,,,
97,01/24/2018 07:37:41 AM,8.382,,,,,,
98,01/24/2018 07:45:21 AM,,0.8,,,,,
99,01/24/2018 07:52:41 AM,8.779,,,,,,
100,01/24/2018 07:53:01 AM,,0.9,,,,,
101,01/24/2018 08:07:41 AM,9.275,,,,,,
102,01/24/2018 08:22:41 AM,9.965,,,,,,
103,01/24/2018 08:37:41 AM,10.651,,,,,,
104,01/24/2018 08:52:41 AM,11.625,,,,,,
105,01/24/2018 09:07:41 AM,11.431,,,,,,
106,01/24/2018 09:22:41 AM,11.139,,,,,,
107,01/24/2018 09:37:41 AM,11.041,,,,,,
108,01/24/2018 09:52:41 AM,10.944,,,,,,
109,01/24/2018 10:07:41 AM,11.528,,,,,,
110,01/24/2018 10:22:41 AM,12.787,,,,,,
111,01/24/2018 10:37:41 AM,11.722,,,,,,
112,01/24/2018 10:52:41 AM,12.304,,,,,,
113,01/24/2018 11:07:41 AM,12.787,,,,,,
114,01/24/2018 11:22:41 AM,12.787,,,,,,
115,01/24/2018 11:37:41 AM,13.269,,,,,,
116,01/24/2018 11:52:41 AM,13.269,,,,,,
117,01/24/2018 12:07:41 PM,12.013,,,,,,
118,01/24/2018 12:22:41 PM,14.996,,,,,,
119,01/24/2018 12:37:41 PM,16.713,,,,,,
120,01/24/2018 12:52:41 PM,15.951,,,,,,
121,01/24/2018 01:07:41 PM,15.569,,,,,,
122,01/24/2018 01:22:41 PM,16.046,,,,,,
123,01/24/2018 01:37:41 PM,14.709,,,,,,
124,01/24/2018 01:52:41 PM,13.846,,,,,,
125,01/24/2018 02:07:41 PM,13.942,,,,,,
126,01/24/2018 02:22:41 PM,13.654,,,,,,
127,01/24/2018 02:37:41 PM,13.461,,,,,,
128,01/24/2018 02:52:41 PM,12.497,,,,,,
129,01/24/2018 03:07:41 PM,12.594,,,,,,
130,01/24/2018 03:22:41 PM,13.461,,,,,,
131,01/24/2018 03:37:41 PM,13.750,,,,,,
132,01/24/2018 03:52:41 PM,19.187,,,,,,
133,01/24/2018 04:07:41 PM,16.713,,,,,,
134,01/24/2018 04:22:41 PM,15.473,,,,,,
135,01/24/2018 04:37:41 PM,14.421,,,,,,
136,01/24/2018 04:52:41 PM,13.654,,,,,,
137,01/24/2018 05:07:41 PM,12.013,,,,,,
138,01/24/2018 05:22:41 PM,11.528,,,,,,
139,01/24/2018 05:37:41 PM,11.431,,,,,,
140,01/24/2018 05:52:41 PM,10.944,,,,,,
141,01/24/2018 05:56:46 PM,,1.0,,,,,
142,01/24/2018 06:07:41 PM,10.357,,,,,,
143,01/24/2018 06:17:44 PM,,1.1,,,,,
144,01/24/2018 06:22:41 PM,9.768,,,,,,
145,01/24/2018 06:23:56 PM,,1.2,,,,,
146,01/24/2018 06:33:31 PM,,1.3,,,,,
147,01/24/2018 06:37:41 PM,9.373,,,,,,
148,01/24/2018 06:42:56 PM,,1.4,,,,,
149,01/24/2018 06:52:41 PM,9.077,,,,,,
150,01/24/2018 06:57:15 PM,,1.5,,,,,
151,01/24/2018 07:07:41 PM,8.978,,,,,,
152,01/24/2018 07:22:41 PM,8.879,,,,,,
153,01/24/2018 07:25:00 PM,,1.6,,,,,
154,01/24/2018 07:37:41 PM,8.779,,,,,,
155,01/24/2018 07:52:41 PM,8.581,,,,,,
156,01/24/2018 08:07:41 PM,8.481,,,,,,
157,01/24/2018 08:22:41 PM,8.282,,,,,,
158,01/24/2018 08:37:41 PM,8.082,,,,,,
159,01/24/2018 08:41:25 PM,,1.7,,,,,
160,01/24/2018 08:52:41 PM,7.882,,,,,,
161,01/24/2018 09:00:44 PM,,1.8,,,,,
162,01/24/2018 09:04:23 PM,,1.9,,,,,
163,01/24/2018 09:07:41 PM,7.682,,,,,,
164,01/24/2018 09:22:41 PM,7.582,,,,,,
165,01/24/2018 09:37:41 PM,7.582,,,,,,
166,01/24/2018 09:52:41 PM,7.481,,,,,,
167,01/24/2018 10:02:48 PM,,2.0,,,,,
168,01/24/2018 10:07:41 PM,7.481,,,,,,
169,01/24/2018 10:19:53 PM,,2.1,,,,,
170,01/24/2018 10:22:41 PM,7.481,,,,,,
171,01/24/2018 10:28:29 PM,,2.2,,,,,
172,01/24/2018 10:37:41 PM,7.481,,,,,,
173,01/24/2018 10:52:41 PM,7.481,,,,,,
174,01/24/2018 11:07:41 PM,7.481,,,,,,
175,01/24/2018 11:22:41 PM,7.481,,,,,,
176,01/24/2018 11:37:41 PM,7.481,,,,,,
177,01/24/2018 11:52:41 PM,7.481,,,,,,
178,01/25/2018 12:07:41 AM,7.481,,,,,,
179,01/25/2018 12:22:41 AM,7.481,,,,,,
180,01/25/2018 12:37:41 AM,7.582,,,,,,
181,01/25/2018 12:52:41 AM,7.481,,,,,,
182,01/25/2018 01:07:41 AM,7.481,,,,,,
183,01/25/2018 01:22:41 AM,7.481,,,,,,
184,01/25/2018 01:37:41 AM,7.381,,,,,,
185,01/25/2018 01:52:41 AM,7.481,,,,,,
186,01/25/2018 02:07:41 AM,7.381,,,,,,
187,01/25/2018 02:22:41 AM,7.381,,,,,,
188,01/25/2018 02:37:41 AM,7.381,,,,,,
189,01/25/2018 02:52:41 AM,7.381,,,,,,
190,01/25/2018 03:07:41 AM,7.381,,,,,,
191,01/25/2018 03:22:41 AM,7.280,,,,,,
192,01/25/2018 03:37:41 AM,7.280,,,,,,
193,01/25/2018 03:52:41 AM,7.381,,,,,,
194,01/25/2018 04:07:41 AM,7.381,,,,,,
195,01/25/2018 04:22:41 AM,7.280,,,,,,
196,01/25/2018 04:34:05 AM,,2.3,,,,,
197,01/25/2018 04:37:41 AM,7.280,,,,,,
198,01/25/2018 04:52:41 AM,7.280,,,,,,
199,01/25/2018 05:07:41 AM,7.179,,,,,,
200,01/25/2018 05:22:41 AM,7.179,,,,,,
201,01/25/2018 05:37:41 AM,7.179,,,,,,
202,01/25/2018 05:52:41 AM,7.179,,,,,,
203,01/25/2018 06:07:41 AM,7.179,,,,,,
204,01/25/2018 06:22:41 AM,7.179,,,,,,
205,01/25/2018 06:37:41 AM,7.481,,,,,,
206,01/25/2018 06:52:41 AM,7.782,,,,,,
207,01/25/2018 07:07:41 AM,8.082,,,,,,
208,01/25/2018 07:22:41 AM,8.481,,,,,,
209,01/25/2018 07:37:41 AM,8.779,,,,,,
210,01/25/2018 07:52:41 AM,9.176,,,,,,
211,01/25/2018 08:07:41 AM,9.571,,,,,,
212,01/25/2018 08:22:41 AM,10.259,,,,,,
213,01/25/2018 08:37:41 AM,10.455,,,,,,
214,01/25/2018 08:52:41 AM,10.944,,,,,,
215,01/25/2018 09:07:41 AM,11.625,,,,,,
216,01/25/2018 09:22:41 AM,12.304,,,,,,
217,01/25/2018 09:37:41 AM,11.431,,,,,,
218,01/25/2018 09:52:41 AM,12.883,,,,,,
219,01/25/2018 10:07:41 AM,13.654,,,,,,
220,01/25/2018 10:22:41 AM,13.750,,,,,,
221,01/25/2018 10:37:41 AM,16.999,,,,,,
222,01/25/2018 10:52:41 AM,14.709,,,,,,
223,01/25/2018 11:07:41 AM,15.378,,,,,,
224,01/25/2018 11:22:41 AM,16.903,,,,,,
225,01/25/2018 11:37:41 AM,17.094,,,,,,
226,01/25/2018 11:52:41 AM,15.760,,,,,,
227,01/25/2018 12:07:41 PM,17.284,,,,,,
228,01/25/2018 12:22:41 PM,14.804,,,,,,
229,01/25/2018 12:37:41 PM,14.900,,,,,,
230,01/25/2018 12:52:41 PM,13.461,,,,,,
231,01/25/2018 01:07:41 PM,12.497,,,,,,
232,01/25/2018 01:22:41 PM,15.282,,,,,,
233,01/25/2018 01:37:41 PM,14.421,,,,,,
234,01/25/2018 01:52:41 PM,14.038,,,,,,
235,01/25/2018 02:07:41 PM,12.690,,,,,,
236,01/25/2018 02:22:41 PM,13.558,,,,,,
237,01/25/2018 02:37:41 PM,12.980,,,,,,
238,01/25/2018 02:52:41 PM,12.401,,,,,,
239,01/25/2018 03:07:41 PM,13.654,,,,,,
240,01/25/2018 03:22:41 PM,12.690,,,,,,
241,01/25/2018 03:37:41 PM,11.916,,,,,,
242,01/25/2018 03:52:41 PM,11.722,,,,,,
243,01/25/2018 04:07:41 PM,13.269,,,,,,
244,01/25/2018 04:22:41 PM,12.980,,,,,,
245,01/25/2018 04:37:41 PM,12.401,,,,,,
246,01/25/2018 04:52:41 PM,12.690,,,,,,
247,01/25/2018 05:07:41 PM,12.401,,,,,,
248,01/25/2018 05:22:41 PM,12.207,,,,,,
249,01/25/2018 05:37:41 PM,11.528,,,,,,
250,01/25/2018 05:52:41 PM,10.944,,,,,,
251,01/25/2018 06:07:41 PM,10.553,,,,,,
252,01/25/2018 06:22:41 PM,9.965,,,,,,
253,01/25/2018 06:37:41 PM,9.571,,,,,,
254,01/25/2018 06:52:41 PM,8.978,,,,,,
255,01/25/2018 07:07:41 PM,8.481,,,,,,
256,01/25/2018 07:22:41 PM,8.282,,,,,,
257,01/25/2018 07:37:41 PM,8.282,,,,,,
258,01/25/2018 07:52:41 PM,8.182,,,,,,
259,01/25/2018 08:07:41 PM,8.182,,,,,,
260,01/25/2018 08:22:41 PM,8.182,,,,,,
261,01/25/2018 08:37:41 PM,8.082,,,,,,
262,01/25/2018 08:52:41 PM,8.082,,,,,,
263,01/25/2018 09:07:41 PM,8.082,,,,,,
264,01/25/2018 09:22:41 PM,7.983,,,,,,
265,01/25/2018 09:37:41 PM,7.882,,,,,,
266,01/25/2018 09:52:41 PM,7.782,,,,,,
267,01/25/2018 10:07:41 PM,7.782,,,,,,
268,01/25/2018 10:22:41 PM,7.882,,,,,,
269,01/25/2018 10:37:41 PM,7.782,,,,,,
270,01/25/2018 10:52:41 PM,7.882,,,,,,
271,01/25/2018 11:07:41 PM,7.882,,,,,,
272,01/25/2018 11:22:41 PM,7.782,,,,,,
273,01/25/2018 11:37:41 PM,7.782,,,,,,
274,01/25/2018 11:52:41 PM,7.782,,,,,,
275,01/26/2018 12:07:41 AM,7.782,,,,,,
276,01/26/2018 12:22:41 AM,7.682,,,,,,
277,01/26/2018 12:37:41 AM,7.682,,,,,,
278,01/26/2018 12:52:41 AM,7.682,,,,,,
279,01/26/2018 01:07:41 AM,7.481,,,,,,
280,01/26/2018 01:22:41 AM,7.280,,,,,,
281,01/26/2018 01:37:41 AM,7.179,,,,,,
282,01/26/2018 01:52:41 AM,6.775,,,,,,
283,01/26/2018 02:07:41 AM,6.775,,,,,,
284,01/26/2018 02:22:41 AM,6.775,,,,,,
285,01/26/2018 02:37:41 AM,6.877,,,,,,
286,01/26/2018 02:52:41 AM,6.978,,,,,,
287,01/26/2018 03:07:41 AM,6.978,,,,,,
288,01/26/2018 03:22:41 AM,7.079,,,,,,
289,01/26/2018 03:37:41 AM,6.978,,,,,,
290,01/26/2018 03:52:41 AM,6.978,,,,,,
291,01/26/2018 04:07:41 AM,6.978,,,,,,
292,01/26/2018 04:22:41 AM,6.978,,,,,,
293,01/26/2018 04:37:41 AM,6.978,,,,,,
294,01/26/2018 04:52:41 AM,7.079,,,,,,
295,01/26/2018 05:07:41 AM,7.079,,,,,,
296,01/26/2018 05:22:41 AM,6.978,,,,,,
297,01/26/2018 05:37:41 AM,7.079,,,,,,
298,01/26/2018 05:52:41 AM,7.079,,,,,,
299,01/26/2018 06:07:41 AM,7.079,,,,,,
300,01/26/2018 06:22:41 AM,7.179,,,,,,
301,01/26/2018 06:37:41 AM,7.179,,,,,,
302,01/26/2018 06:52:41 AM,7.381,,,,,,
303,01/26/2018 07:07:41 AM,7.782,,,,,,
304,01/26/2018 07:22:41 AM,8.382,,,,,,
305,01/26/2018 07:37:41 AM,9.176,,,,,,
306,01/26/2018 07:52:41 AM,10.455,,,,,,
307,01/26/2018 08:07:41 AM,12.497,,,,,,
308,01/26/2018 08:22:41 AM,13.365,,,,,,
309,01/26/2018 08:37:41 AM,13.269,,,,,,
310,01/26/2018 08:52:41 AM,14.900,,,,,,
311,01/26/2018 09:07:41 AM,13.750,,,,,,
312,01/26/2018 09:22:41 AM,14.230,,,,,,
313,01/26/2018 09:37:41 AM,14.900,,,,,,
314,01/26/2018 09:52:41 AM,15.187,,,,,,
315,01/26/2018 10:07:41 AM,14.900,,,,,,
316,01/26/2018 10:22:41 AM,15.473,,,,,,
317,01/26/2018 10:37:41 AM,18.996,,,,,,
318,01/26/2018 10:52:41 AM,19.758,,,,,,
319,01/26/2018 11:07:41 AM,19.282,,,,,,
320,01/26/2018 11:22:41 AM,18.045,,,,,,
321,01/26/2018 11:37:41 AM,18.806,,,,,,
322,01/26/2018 11:52:41 AM,18.616,,,,,,
323,01/26/2018 12:07:41 PM,21.378,,,,,,
324,01/26/2018 12:22:41 PM,18.616,,,,,,
325,01/26/2018 12:37:41 PM,18.806,,,,,,
326,01/26/2018 12:52:41 PM,20.043,,,,,,
327,01/26/2018 01:07:41 PM,22.238,,,,,,
328,01/26/2018 01:22:41 PM,20.519,,,,,,
329,01/26/2018 01:37:41 PM,18.521,,,,,,
330,01/26/2018 01:52:41 PM,17.189,,,,,,
331,01/26/2018 02:07:41 PM,16.046,,,,,,
332,01/26/2018 02:22:41 PM,16.999,,,,,,
333,01/26/2018 02:37:41 PM,19.187,,,,,,
334,01/26/2018 02:52:41 PM,19.377,,,,,,
335,01/26/2018 03:07:41 PM,20.424,,,,,,
336,01/26/2018 03:22:41 PM,20.234,,,,,,
337,01/26/2018 03:37:41 PM,20.901,,,,,,
338,01/26/2018 03:52:41 PM,18.521,,,,,,
339,01/26/2018 04:07:41 PM,16.713,,,,,,
340,01/26/2018 04:22:41 PM,15.282,,,,,,
341,01/26/2018 04:37:41 PM,15.187,,,,,,
342,01/26/2018 04:52:41 PM,14.421,,,,,,
343,01/26/2018 05:07:41 PM,14.421,,,,,,
344,01/26/2018 05:22:41 PM,13.654,,,,,,
345,01/26/2018 05:37:41 PM,13.269,,,,,,
346,01/26/2018 05:52:41 PM,12.690,,,,,,
347,01/26/2018 06:07:41 PM,12.013,,,,,,
348,01/26/2018 06:22:41 PM,11.431,,,,,,
349,01/26/2018 06:37:41 PM,11.139,,,,,,
350,01/26/2018 06:52:41 PM,10.944,,,,,,
351,01/26/2018 07:07:41 PM,10.748,,,,,,
352,01/26/2018 07:22:41 PM,10.651,,,,,,
353,01/26/2018 07:37:41 PM,10.553,,,,,,
354,01/26/2018 07:52:41 PM,10.553,,,,,,
355,01/26/2018 08:07:41 PM,10.357,,,,,,
356,01/26/2018 08:22:41 PM,10.259,,,,,,
357,01/26/2018 08:23:52 PM,,2.4,,,,,
358,01/26/2018 08:29:23 PM,,2.5,,,,,
359,01/26/2018 08:37:41 PM,10.063,,,,,,
360,01/26/2018 08:38:40 PM,,2.6,,,,,
361,01/26/2018 08:52:41 PM,9.965,,,,,,
362,01/26/2018 09:00:05 PM,,2.7,,,,,
363,01/26/2018 09:07:41 PM,9.965,,,,,,
364,01/26/2018 09:22:41 PM,9.866,,,,,,
365,01/26/2018 09:25:40 PM,,2.8,,,,,
366,01/26/2018 09:37:41 PM,9.866,,,,,,
367,01/26/2018 09:52:41 PM,9.866,,,,,,
368,01/26/2018 09:52:52 PM,,2.9,,,,,
369,01/26/2018 10:07:41 PM,9.866,,,,,,
370,01/26/2018 10:22:41 PM,9.768,,,,,,
371,01/26/2018 10:37:41 PM,9.768,,,,,,
372,01/26/2018 10:52:41 PM,9.768,,,,,,
373,01/26/2018 11:05:21 PM,,3.0,,,,,
374,01/26/2018 11:07:41 PM,9.669,,,,,,
375,01/26/2018 11:22:41 PM,9.669,,,,,,
376,01/26/2018 11:37:41 PM,9.669,,,,,,
377,01/26/2018 11:52:41 PM,9.571,,,,,,
378,01/27/2018 12:02:32 AM,,3.1,,,,,
379,01/27/2018 12:07:41 AM,9.571,,,,,,
380,01/27/2018 12:17:34 AM,,3.2,,,,,
381,01/27/2018 12:20:40 AM,,3.3,,,,,
382,01/27/2018 12:22:41 AM,9.571,,,,,,
383,01/27/2018 12:24:23 AM,,3.4,,,,,
384,01/27/2018 12:28:54 AM,,3.5,,,,,
385,01/27/2018 12:37:06 AM,,3.6,,,,,
386,01/27/2018 12:37:41 AM,9.472,,,,,,
387,01/27/2018 12:43:12 AM,,3.7,,,,,
388,01/27/2018 12:52:41 AM,9.472,,,,,,
389,01/27/2018 12:53:43 AM,,3.8,,,,,
390,01/27/2018 12:58:26 AM,,3.9,,,,,
391,01/27/2018 01:07:00 AM,,4.0,,,,,
392,01/27/2018 01:07:41 AM,9.472,,,,,,
393,01/27/2018 01:22:41 AM,9.472,,,,,,
394,01/27/2018 01:37:41 AM,9.373,,,,,,
395,01/27/2018 01:52:41 AM,9.373,,,,,,
396,01/27/2018 02:07:41 AM,9.373,,,,,,
397,01/27/2018 02:22:41 AM,9.275,,,,,,
398,01/27/2018 02:37:41 AM,9.275,,,,,,
399,01/27/2018 02:52:41 AM,9.275,,,,,,
400,01/27/2018 03:07:41 AM,9.275,,,,,,
401,01/27/2018 03:22:41 AM,9.275,,,,,,
402,01/27/2018 03:27:34 AM,,4.1,,,,,
403,01/27/2018 03:37:41 AM,9.275,,,,,,
404,01/27/2018 03:52:41 AM,9.275,,,,,,
405,01/27/2018 04:06:52 AM,,4.2,,,,,
406,01/27/2018 04:07:41 AM,9.275,,,,,,
407,01/27/2018 04:22:41 AM,9.176,,,,,,
408,01/27/2018 04:35:10 AM,,4.3,,,,,
409,01/27/2018 04:37:41 AM,9.176,,,,,,
410,01/27/2018 04:52:41 AM,9.176,,,,,,
411,01/27/2018 05:07:41 AM,9.077,,,,,,
412,01/27/2018 05:22:41 AM,9.077,,,,,,
413,01/27/2018 05:37:41 AM,8.978,,,,,,
414,01/27/2018 05:52:41 AM,8.879,,,,,,
415,01/27/2018 06:07:41 AM,8.779,,,,,,
416,01/27/2018 06:10:08 AM,,4.4,,,,,
417,01/27/2018 06:22:41 AM,8.779,,,,,,
418,01/27/2018 06:37:41 AM,8.779,,,,,,
419,01/27/2018 06:52:41 AM,8.779,,,,,,
420,01/27/2018 07:07:41 AM,8.978,,,,,,
421,01/27/2018 07:22:41 AM,9.077,,,,,,
422,01/27/2018 07:29:09 AM,,4.5,,,,,
423,01/27/2018 07:37:41 AM,9.571,,,,,,
424,01/27/2018 07:52:41 AM,9.965,,,,,,
425,01/27/2018 08:07:41 AM,10.455,,,,,,
426,01/27/2018 08:22:41 AM,11.041,,,,,,
427,01/27/2018 08:37:41 AM,12.497,,,,,,
428,01/27/2018 08:52:41 AM,12.304,,,,,,
429,01/27/2018 09:07:41 AM,12.497,,,,,,
430,01/27/2018 09:22:41 AM,13.365,,,,,,
431,01/27/2018 09:37:41 AM,13.846,,,,,,
432,01/27/2018 09:52:41 AM,16.332,,,,,,
433,01/27/2018 10:07:41 AM,15.760,,,,,,
434,01/27/2018 10:22:41 AM,15.855,,,,,,
435,01/27/2018 10:37:41 AM,15.282,,,,,,
436,01/27/2018 10:39:36 AM,,4.6,,,,,
437,01/27/2018 10:52:41 AM,14.804,,,,,,
438,01/27/2018 11:07:41 AM,16.332,,,,,,
439,01/27/2018 11:22:41 AM,18.140,,,,,,
440,01/27/2018 11:37:41 AM,18.521,,,,,,
441,01/27/2018 11:52:41 AM,17.094,,,,,,
442,01/27/2018 12:07:41 PM,15.378,,,,,,
443,01/27/2018 12:22:41 PM,16.141,,,,,,
444,01/27/2018 12:37:41 PM,17.094,,,,,,
445,01/27/2018 12:52:41 PM,17.760,,,,,,
446,01/27/2018 01:07:41 PM,17.665,,,,,,
447,01/27/2018 01:22:41 PM,18.521,,,,,,
448,01/27/2018 01:37:41 PM,20.234,,,,,,
449,01/27/2018 01:52:41 PM,18.996,,,,,,
450,01/27/2018 02:07:41 PM,20.329,,,,,,
451,01/27/2018 02:22:41 PM,18.236,,,,,,
452,01/27/2018 02:37:41 PM,17.665,,,,,,
453,01/27/2018 02:52:41 PM,17.760,,,,,,
454,01/27/2018 03:07:41 PM,18.521,,,,,,
455,01/27/2018 03:22:41 PM,16.808,,,,,,
456,01/27/2018 03:37:41 PM,16.618,,,,,,
457,01/27/2018 03:52:41 PM,15.378,,,,,,
458,01/27/2018 04:07:41 PM,14.613,,,,,,
459,01/27/2018 04:22:41 PM,14.325,,,,,,
460,01/27/2018 04:37:41 PM,14.038,,,,,,
461,01/27/2018 04:52:41 PM,14.325,,,,,,
462,01/27/2018 05:07:41 PM,13.461,,,,,,
463,01/27/2018 05:22:41 PM,12.787,,,,,,
464,01/27/2018 05:37:41 PM,12.304,,,,,,
465,01/27/2018 05:52:41 PM,12.304,,,,,,
466,01/27/2018 06:07:41 PM,11.819,,,,,,
467,01/27/2018 06:22:41 PM,11.334,,,,,,
468,01/27/2018 06:37:41 PM,10.846,,,,,,
469,01/27/2018 06:52:41 PM,10.651,,,,,,
470,01/27/2018 07:07:41 PM,10.651,,,,,,
471,01/27/2018 07:22:41 PM,10.553,,,,,,
472,01/27/2018 07:37:41 PM,10.553,,,,,,
473,01/27/2018 07:52:41 PM,10.357,,,,,,
474,01/27/2018 08:07:41 PM,10.161,,,,,,
475,01/27/2018 08:22:41 PM,9.866,,,,,,
476,01/27/2018 08:37:41 PM,9.275,,,,,,
477,01/27/2018 08:52:41 PM,9.077,,,,,,
478,01/27/2018 09:07:41 PM,9.373,,,,,,
479,01/27/2018 09:22:41 PM,9.669,,,,,,
480,01/27/2018 09:37:41 PM,9.571,,,,,,
481,01/27/2018 09:52:41 PM,9.571,,,,,,
482,01/27/2018 10:07:41 PM,9.571,,,,,,
483,01/27/2018 10:22:41 PM,9.669,,,,,,
484,01/27/2018 10:37:41 PM,9.571,,,,,,
485,01/27/2018 10:52:41 PM,9.571,,,,,,
486,01/27/2018 11:07:41 PM,9.571,,,,,,
487,01/27/2018 11:22:41 PM,9.472,,,,,,
488,01/27/2018 11:37:41 PM,9.472,,,,,,
489,01/27/2018 11:52:41 PM,9.373,,,,,,
490,01/28/2018 12:07:41 AM,9.373,,,,,,
491,01/28/2018 12:22:41 AM,9.373,,,,,,
492,01/28/2018 12:37:41 AM,9.373,,,,,,
493,01/28/2018 12:52:41 AM,9.472,,,,,,
494,01/28/2018 01:07:41 AM,9.472,,,,,,
495,01/28/2018 01:22:41 AM,9.571,,,,,,
496,01/28/2018 01:37:41 AM,9.373,,,,,,
